Lab_No,Client,Project,Sample_Number,Matrix,Client_Sample_ID,Source,Site.ID,State,Date_Sampled,X,X.1,Pit,Horizon,Depth,Collection_Method,Lat_Degree,Lat_Min,Lat_Sec,Long_Degree,Long_Min,Long_Sec,Sample_Type,Temp,Stage,Record_Number,Flow,Lysimeter_Vol,Acid.Neutralizing.Capacity,Ammonium,Calcium,Chloride,Dissolved.Organic.Carbon,Filtered.Aluminum,Filtered.Calcium,Filtered.Iron,Filtered.Magnesium,Filtered.Potassium,Filtered.Silicon,Filtered.Sodium,Magnesium,Nitrate,Organic.Monomeric.Aluminum,Organic.Monomeric.Iron,Oxygen.18,pH,Potassium,Silicon,Sodium,Specific.Conductance,Sulfate,Total.Aluminum,Total.Monomeric.Aluminum,Total.Monomeric.Iron,UV254,Q,Sug,DOCmg,mDOCmg,mDOC,SUVA,spT16,spT6,spT8
104471,USGS Watersheds Group,HON,104471-03,Water,57654,T8,NA,NA,30-Nov-11,4:05:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,7.3,1.2,NA,NA,NA,0.865650296,0.986000001,NA,6.706200123,507.9776001,9.676075935,27.88499641,NA,11.40628815,4.478545189,88.50839233,22.97051048,NA,48.34000015,4.535999775,NA,NA,4.891431808,NA,NA,NA,19.26000023,25.44560051,NA,8.010000229,NA,NA,NA,0.793563091,6.10132001,NA,NA,NA,NA,NA,1
104462,USGS Watersheds Group,HON,104462-02,Water,57645,T8,NA,NA,1-Dec-11,11:50:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,3.8,0.93,NA,NA,NA,-0.936463177,2.053999901,NA,5.029799938,349.084198,14.46074772,33.95796204,NA,12.17998791,5.9894104,91.21585846,26.60662842,NA,53.69549942,3.069000006,NA,NA,4.907133102,NA,NA,NA,19.59000015,28.96910095,NA,6.566999912,NA,NA,NA,0.903449273,4.192851028,NA,NA,NA,NA,NA,1
104501,USGS Watersheds Group,HON,104501-02,Water,57764,T8,NA,NA,25-Jan-12,10:36:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,0.2,0.79,NA,NA,NA,1.679208636,1.026000023,NA,5.624899864,247.99823,11.84825134,42.91759491,NA,17.50862694,5.271158695,107.4336395,32.3617897,NA,62.83269882,1.72300005,NA,NA,5.19627285,NA,NA,NA,19.32999992,32.20920181,NA,3.782999992,NA,NA,502607.7504,1.004497172,2.978707256,1497121.353,124645832.5,NA,NA,NA,1
104521,USGS Watersheds Group,HON,104521-02,Water,57845,T8,NA,NA,15-Mar-12,9:30:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,1.2,0.95,NA,NA,NA,-5.902694225,0.690999985,NA,6.620100021,256.9070435,16.22176933,50.34437943,0.545974076,16.14033127,8.110450745,94.8274231,33.7747879,NA,84.8506012,4.626999855,NA,NA,4.949543476,NA,NA,NA,22.79999924,28.67620087,NA,7.813000202,NA,NA,3228177.723,0.8943147,3.085711033,9961223.619,829341594.8,NA,NA,NA,1
104541,USGS Watersheds Group,HON,104541-04,Water,57896,T8,NA,NA,16-Mar-12,12:25:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,1.7,1.15,NA,NA,NA,-12.8757782,0.689999998,NA,4.794700146,304.848175,16.39293671,36.58135986,0.382294327,12.31682587,5.942677975,71.92812347,22.90454674,NA,82.40149689,2.46600008,NA,NA,4.803792,NA,NA,NA,22.5,25.99360085,NA,8.190999985,NA,NA,4780290.035,0.810653387,3.661532063,17503185.24,1457262693,NA,NA,NA,1
104541,USGS Watersheds Group,HON,104541-05,Water,57897,T8,NA,NA,19-Mar-12,5:10:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,1.9,1.43,NA,NA,NA,-9.59691143,1.463000059,NA,5.435900211,301.8008423,15.16898727,38.92020798,0.523297012,11.74641132,7.721807957,61.82832336,19.34496307,NA,86.6713028,2.825999975,NA,NA,4.797639847,NA,NA,NA,22.70000076,21.83250046,NA,8.095000267,NA,NA,7534383.363,0.680882597,3.624930544,27311616.38,2273883245,NA,NA,NA,1
104547,USGS Watersheds Group,HON,104547-02,Water,57888,T8,NA,NA,18-Apr-12,10:00:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,5.6,0.73,NA,NA,NA,7.462769985,0.769999981,NA,5.512599945,230.7550964,8.854323387,38.31135941,0.340414882,17.81031227,5.791909218,108.5273666,32.52202606,NA,58.46099854,1.332000017,NA,NA,5.558392525,NA,NA,NA,19.78000069,34.57049942,NA,2.723999977,NA,NA,531447.9354,1.078138139,2.771599942,1472961.067,122634319.6,NA,NA,NA,1
104554,USGS Watersheds Group,HON,104554-03,Water,57959,T8,NA,NA,14-May-12,2:35:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,10.7,0.74,NA,NA,NA,5.485583782,3.161999941,NA,5.13079977,272.1852722,10.81769371,31.7092514,0.425112903,13.54092693,5.719411373,89.85159302,29.22305298,NA,46.10089874,1.868000031,NA,NA,5.268757343,NA,NA,NA,17.63999939,32.44300079,NA,4.081999779,NA,NA,663726.2285,1.011788579,3.26921787,2169865.647,180656504.2,NA,NA,NA,1
104568,USGS Watersheds Group,HON,104568-02,Water,58062,T8,NA,NA,15-May-12,4:16:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,9.7,1.262,NA,NA,NA,4.985067368,6.913000107,NA,4.201700211,478.4952087,16.78624153,29.27149773,0.86499691,10.71670437,5.922126293,74.93108368,22.45947075,NA,37.75559998,4.394000053,NA,NA,5.011039257,NA,NA,NA,17.44000053,24.67939949,NA,6.902999878,NA,0.216999993,3367157.665,0.769667846,5.747206946,19351751.92,1611168810,0.03775747,NA,NA,1
104564,USGS Watersheds Group,HON,104564-02,Water,58047,T8,NA,NA,6-Jun-12,1:30:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,11.2,0.68,NA,NA,NA,21.69109726,2.101000071,NA,5.15350008,352.2564087,9.274945259,33.60368347,0.694884539,16.07530022,4.299630642,121.313942,34.79170609,NA,24.89139938,2.105999947,NA,NA,5.777244568,NA,NA,NA,16.94000053,34.12120056,NA,2.993999958,NA,0.150000006,272670.8852,1.064126012,4.230952457,1153657.552,96050066.78,0.035453011,NA,NA,1
104617,USGS Watersheds Group,HON,104617-07,Water,58211,T8,NA,NA,12-Jun-12,11:10:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,13.5,0.24,NA,NA,NA,19.33330727,9.123000145,NA,6.12680006,419.1141968,12.77275276,34.92276001,1.553286433,18.44298172,9.197555542,151.400589,42.96288681,NA,36.63079834,2.450999975,NA,NA,5.542255878,NA,NA,NA,18.86000061,36.36429977,NA,3.775000095,NA,0.225999996,1070265.923,1.134080766,5.033981489,5387698.844,448563642.6,0.04489488,NA,NA,1
104617,USGS Watersheds Group,HON,104617-08,Water,58212,T8,NA,NA,12-Jun-12,11:50:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,13.5,0.44,NA,NA,NA,37.52898407,7.265999794,NA,6.539299965,339.1512756,10.30324554,34.8947525,1.050202966,17.60590553,9.837273598,145.0440216,39.48752213,NA,25.69319916,1.279999971,NA,NA,5.948496342,NA,NA,NA,16.62999916,34.32229996,NA,2.006999969,NA,0.186000004,1070265.923,1.070397629,4.073546676,4359778.193,362982053,0.045660457,NA,NA,1
104617,USGS Watersheds Group,HON,104617-09,Water,58214,T8,NA,NA,12-Jun-12,1:30:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,13.1,0.65,NA,NA,NA,38.469944,4.802000046,NA,5.387300014,346.536438,8.626629829,32.94780731,0.648151219,16.2990036,9.494070053,127.7596436,37.38459015,NA,27.82589912,1.391000032,NA,NA,5.980247498,NA,NA,NA,15.84000015,30.80579948,NA,2.164999962,NA,0.174999997,1070265.923,0.960729751,4.162249877,4454714.206,370886140.6,0.042044568,NA,NA,1
104617,USGS Watersheds Group,HON,104617-10,Water,58215,T8,NA,NA,13-Jun-12,2:45:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,12,0.89,NA,NA,NA,-7.580463886,22.90500069,NA,5.667699814,581.1464844,16.13172531,33.71065903,0.8907969,13.84910583,10.59525681,79.29205322,26.67284775,NA,33.77470016,4.152999878,NA,NA,5.16663456,NA,NA,NA,18.21999931,25.08119965,NA,5.727000237,NA,0.30399999,1675340.248,0.782198648,6.980151632,11694128.96,973618095.1,0.043552061,NA,NA,1
104617,USGS Watersheds Group,HON,104617-11,Water,58216,T8,NA,NA,16-Jun-12,1:10:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,13.6,0.49,NA,NA,NA,23.38897324,3.127000093,NA,5.279699802,340.0005493,8.73572731,33.35661316,0.653600037,16.15029907,5.098322392,132.9041901,36.05757904,NA,25.39699936,1.631000042,NA,NA,5.797168255,NA,NA,NA,16.02000046,34.13639832,NA,2.506999969,NA,0.173999995,60651.24195,1.064599979,4.083747304,247684.3458,20621455.58,0.042607924,NA,NA,1
104617,USGS Watersheds Group,HON,104617-12,Water,58217,T8,NA,NA,21-Jun-12,4:45:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,14.8,0.29,NA,NA,NA,6.564620495,8.104999542,NA,5.861499786,363.8378601,10.05386162,37.73500824,1.688210487,19.9256382,6.952020168,183.4671478,48.6350708,NA,27.96750069,1.458999991,NA,NA,5.914051533,NA,NA,NA,18.78000069,38.58639908,NA,2.121000051,NA,0.208000004,6432.706887,1.203380604,4.370057294,28111.29765,2340462.308,0.047596631,NA,NA,1
104617,USGS Watersheds Group,HON,104617-13,Water,58218,T8,NA,NA,23-Jun-12,12:20:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,14.6,0.43,NA,NA,NA,36.21861649,9.409999847,NA,7.397699833,336.4619751,7.563154697,35.40438461,1.16035676,20.46333504,11.15814495,175.8508453,48.44410324,NA,27.28190041,0.984000027,NA,NA,6.066241741,NA,NA,NA,17.97999954,35.3628006,NA,1.605000019,NA,0.181999996,205802.3668,1.10284736,4.041245482,831697.885,69244670.81,0.04503562,NA,NA,1
104617,USGS Watersheds Group,HON,104617-14,Water,58219,T8,NA,NA,23-Jun-12,11:15:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,13.7,0.64,NA,NA,NA,39.95639038,3.183000088,NA,6.793200016,452.5097656,10.29893303,34.62129211,1.341827035,18.73669052,7.820184708,155.6237793,43.51158905,NA,16.57990074,1.687000036,NA,NA,6.188536644,NA,NA,NA,16.39999962,31.88190079,NA,2.282000065,NA,0.252000004,205802.3668,0.994289749,5.435095735,1118555.566,93127580.76,0.046365329,NA,NA,1
104617,USGS Watersheds Group,HON,104617-15,Water,58223,T8,NA,NA,24-Jun-12,4:05:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,14.4,0.44,NA,NA,NA,37.61341095,2.46600008,NA,5.628900051,405.6260681,8.267479897,37.1414032,0.944133937,20.02065659,7.362095833,170.0945435,45.77506638,NA,17.18040085,1.235000014,NA,NA,6.318421841,NA,NA,NA,16.76000023,34.11780167,NA,1.860000014,NA,0.219999999,145631.0688,1.064020012,4.871975547,709511.0059,59071757.82,0.04515622,NA,NA,1
104617,USGS Watersheds Group,HON,104617-16,Water,58224,T8,NA,NA,29-Jun-12,8:55:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,13.8,0.23,NA,NA,NA,39.45193863,12.13599968,NA,6.505599976,408.2987061,12.23049259,42.11990738,2.566540241,23.28925705,7.858357906,198.4100952,53.3037796,NA,27.63209915,1.322999954,NA,NA,6.158886909,NA,NA,NA,19.79000092,39.69729996,NA,1.93599999,NA,0.247999996,5311.359976,1.238025884,4.904076607,26047.31621,2168621.406,0.050570172,NA,NA,1
104592,USGS Watersheds Group,HON,104592-06,Water,58147,T8,NA,NA,9-Jul-12,1:50:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,16.5,NA,NA,NA,NA,67.24868774,0.907999992,NA,6.769299984,282.0765686,14.62768936,61.03715515,0.904000759,27.6595459,9.737008095,248.9649048,68.52081299,NA,32.72660065,0.962000012,NA,NA,6.147108555,NA,NA,NA,21.89999962,44.38069916,NA,1.536000013,NA,0.125,1474.215921,1.384085425,3.388022252,4994.676345,415841.7685,0.036894681,NA,NA,1
104615,USGS Watersheds Group,HON,104615-02,Water,58174,T8,NA,NA,23-Jul-12,11:45:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,16,0.04,NA,NA,NA,94.78128815,2.611999989,NA,7.049900055,273.5257568,5.84582901,54.58880997,1.973019242,30.68636131,11.54957008,254.9550629,70.9524765,NA,26.67149925,0.54400003,NA,NA,6.508369923,NA,NA,NA,24.10000038,47.21170044,NA,1.162999988,NA,0.129999995,4034.626414,1.472374877,3.285318433,13255.03253,1103574.243,0.039569983,NA,NA,2
104622,USGS Watersheds Group,HON,104622-06,Water,58294,T8,NA,NA,24-Jul-12,3:07:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,16.6,0.37,NA,NA,NA,66.10546112,3.059999943,NA,7.438199997,389.8482971,8.251625061,44.40646744,1.604707122,25.016222,11.94298172,221.9668732,60.49568176,NA,21.88290024,1.269999981,NA,NA,6.594700336,NA,NA,NA,21.10000038,40.8321991,NA,1.264999986,NA,0.216000006,6936.915918,1.273419588,4.682468707,32481.89171,2704344.858,0.046129514,NA,NA,2
104615,USGS Watersheds Group,HON,104615-13,Water,58185,T8,NA,NA,25-Jul-12,8:10:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,14.4,0.11,NA,NA,NA,157.5229797,1.557999969,NA,11.81519985,298.20401,7.978499413,76.467659,1.398544788,36.26909256,11.32029915,233.3770752,66.67627716,NA,23.54100037,0.621999979,NA,NA,6.649882793,NA,NA,NA,27.29999924,46.59349823,NA,1.264000058,NA,0.136000007,3143.164256,1.45309522,3.581728984,11257.96252,937304.1853,0.037970491,NA,NA,2
104622,USGS Watersheds Group,HON,104622-07,Water,58295,T8,NA,NA,28-Jul-12,1:03:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,16,0.12,NA,NA,NA,652.0286865,4.114999771,NA,6.765500069,383.2374573,4.709682465,300.692749,1.045261264,56.23596573,12.39732933,194.6809845,61.52569962,NA,22.6257,0.797999978,NA,NA,7.507043839,NA,NA,NA,66.30000305,45.20320129,NA,1.684000015,NA,0.193000004,95664.3961,1.409736513,4.603065896,440349.5191,36662179.91,0.041928577,NA,NA,2
104622,USGS Watersheds Group,HON,104622-08,Water,58296,T8,NA,NA,28-Jul-12,1:47:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,16.1,0.32,NA,NA,NA,598.2331543,4.755000114,NA,7.346899986,392.7374268,5.264527321,292.9360657,1.085680842,50.20606613,13.26984501,173.2244568,55.03247833,NA,21.11840057,0.588,NA,NA,7.513700962,NA,NA,NA,66.40000153,40.44729996,NA,1.381000042,NA,0.201000005,95664.3961,1.261415873,4.717170049,451265.2241,37570988.76,0.042610294,NA,NA,2
104622,USGS Watersheds Group,HON,104622-09,Water,58297,T8,NA,NA,28-Jul-12,5:55:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,15.8,0.63,NA,NA,NA,1215.525635,4.25,NA,7.774499893,460.5443726,11.77549458,581.8253174,1.687850118,47.75108337,13.03028584,166.8068237,54.73585129,NA,14.70670033,2.135999918,NA,NA,7.503090858,NA,NA,NA,115.0999985,49.03279877,NA,5.356999874,NA,0.239999995,95664.3961,1.529168837,5.531599416,529177.1176,44057699.28,0.043387089,NA,NA,2
104622,USGS Watersheds Group,HON,104622-10,Water,58298,T8,NA,NA,29-Jul-12,5:00:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,15,0.23,NA,NA,NA,905.9398804,4.163000107,NA,7.82679987,486.8878174,9.12400341,446.9507141,1.308365941,44.95275497,10.83938789,175.4705658,54.94022751,NA,15.5177002,2.471999884,NA,NA,7.704052448,NA,NA,NA,93.69999695,50.65940094,NA,3.223999977,NA,0.246999994,5012.359577,1.579897113,5.848010586,29312.33187,2440456.814,0.042236585,NA,NA,2
104621,USGS Watersheds Group,HON,104621-02,Water,58259,T8,NA,NA,30-Jul-12,10:20:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,14,NA,NA,NA,NA,953.0683594,3.015000105,NA,7.439199924,372.2721252,5.876823902,453.105072,1.170206308,53.52133942,11.69326973,199.6824036,64.23055267,NA,24.42429924,-0.467000008,NA,NA,7.568831444,NA,NA,NA,92.19999695,48.86299896,NA,0.189999998,NA,0.199,1631.048496,1.52387335,4.471361269,7293.007071,607193.8897,0.044505462,NA,NA,2
104622,USGS Watersheds Group,HON,104622-11,Water,58299,T8,NA,NA,31-Jul-12,8:53:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,17.1,0.06,NA,NA,NA,1646.593628,18.46999931,NA,6.146399975,417.657135,5.140842915,800.9605103,0.716447711,62.45353317,15.77823257,140.5466766,53.66041565,NA,24.00029945,0.774999976,NA,NA,7.567250729,NA,NA,NA,154.8000031,38.53879929,NA,2.282999992,NA,0.194000006,119596.6364,1.201896126,5.016480716,599954.2201,49950388.51,0.038672531,NA,NA,2
104622,USGS Watersheds Group,HON,104622-12,Water,58301,T8,NA,NA,1-Aug-12,12:20:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,15.9,0.78,NA,NA,NA,1092.535767,4.040999889,NA,7.1729002,639.4284668,13.45645142,566.2396851,2.027341843,38.57329178,11.74847412,128.1740265,42.16610718,NA,16.45509911,2.299000025,NA,NA,7.502594948,NA,NA,NA,108.9000015,40.50310135,NA,4.734000206,NA,0.321999997,353949.4163,1.263156131,7.680176643,2718394.04,226325332.6,0.041926119,NA,NA,2
104622,USGS Watersheds Group,HON,104622-13,Water,58302,T8,NA,NA,2-Aug-12,9:05:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,16.5,0.27,NA,NA,NA,658.0502319,5.306000233,NA,6.208399773,537.5349121,9.719517708,354.8780823,1.595650077,36.65427399,9.164510727,165.1167603,48.56341171,NA,12.77740002,0.953000009,NA,NA,7.604803562,NA,NA,NA,73.80000305,49.00930023,NA,2.868000031,NA,0.282000005,50437.76002,1.528435997,6.456332946,325642.9717,27112056.9,0.043678046,NA,NA,2
104606,USGS Watersheds Group,HON,104606-06,Water,58319,T8,NA,NA,6-Aug-12,9:57:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,14,580,NA,NA,NA,488.8295593,1.81400001,NA,4.986700058,717.8344116,22.61149216,272.0477295,1.926014662,27.80119324,7.243508816,127.4910736,37.47563171,NA,10.00650024,1.65199995,NA,-8888,7.468247414,NA,NA,NA,52.40000153,41.58980179,NA,2.647000074,NA,NA,341887.5741,1.29704668,8.621910609,2947724.102,245418665.6,NA,NA,NA,2
104610,USGS Watersheds Group,HON,104610-02,Water,58269,T8,NA,NA,13-Aug-12,11:45:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,14,0.14,NA,NA,NA,601.0662231,0.528999984,NA,5.184100151,440.7784424,7.430362701,300.6619873,1.438679099,37.43239212,7.971272945,191.1300659,52.46166611,NA,19.09799957,0.906000018,NA,-8888,7.502821922,NA,NA,NA,64.40000153,41.97740173,NA,1.417999983,NA,0.237000003,4431.797942,1.309134624,5.294190788,23462.78383,1953440.994,0.044766049,NA,NA,2
104646,USGS Watersheds Group,HON,104646-10,Water,58435,T8,NA,NA,16-Aug-12,12:45:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,15,0.43,NA,NA,NA,664.0465088,0.896000028,NA,5.502600193,577.208252,9.608088493,336.6225281,1.628097653,31.88897324,6.483355999,143.0589905,41.82317352,NA,14.66899967,0.904999971,NA,NA,7.58522892,NA,NA,NA,66.40000153,37.97930145,NA,2.095999956,NA,0.293000013,9127.974848,1.184447262,6.932849514,63282.87599,5268742.406,0.042262566,NA,NA,2
104623,USGS Watersheds Group,HON,104623-02,Water,58305,T8,NA,NA,20-Aug-12,10:01:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,11.5,NA,NA,NA,NA,678.2246704,1.26699996,NA,6.841100216,349.1341553,5.597518921,335.6016541,1.134783387,40.84166336,8.417574883,210.470047,59.13355255,NA,27.77519989,0.620999992,NA,NA,7.651385784,NA,NA,NA,74.40000153,44.96139908,NA,1.616999984,NA,0.187000006,2596.869302,1.402195512,4.193451065,10889.84434,906655.77,0.044593344,NA,NA,2
104646,USGS Watersheds Group,HON,104646-11,Water,58436,T8,NA,NA,27-Aug-12,7:35:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,15.6,0.11,NA,NA,NA,1130.246094,0.917999983,NA,6.812399864,339.5675964,6.450889111,521.4072876,0.641789913,65.4847641,12.25931454,205.6175079,64.34979248,NA,43.25260162,0.057999998,NA,NA,7.71639204,NA,NA,NA,108.8000031,43.02429962,NA,1.541000009,NA,0.166999996,22806.01735,1.341783865,4.078547106,93015.41607,7744184.496,0.040945952,NA,NA,2
104646,USGS Watersheds Group,HON,104646-12,Water,58437,T8,NA,NA,28-Aug-12,2:15:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,15.1,0.81,NA,NA,NA,615.3967896,0.824999988,NA,9.633199692,676.1627808,24.17756844,325.8591614,2.301029682,36.06073761,10.58811665,135.3632965,42.23484421,NA,19.85050011,0.796999991,NA,NA,7.562576771,NA,NA,NA,64.40000153,34.68130112,NA,1.934999943,NA,0.354000002,351274.8243,1.081593673,8.121392565,2852840.747,237518962,0.043588584,NA,NA,2
104646,USGS Watersheds Group,HON,104646-13,Water,58438,T8,NA,NA,28-Aug-12,7:40:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,15.5,0.21,NA,NA,NA,609.1461792,0.583000004,NA,5.740600109,528.0765381,11.06049252,310.1520386,1.458562493,38.32307434,9.192806244,179.0481262,51.17586517,NA,17.04789925,0.552999973,NA,NA,7.594181538,NA,NA,NA,65.59999847,42.19910049,NA,1.942000031,NA,0.275000006,351274.8243,1.316048666,6.342728396,2228040.803,185499993.2,0.043356737,NA,NA,2
104645,USGS Watersheds Group,HON,104645-07,Water,58423,T8,NA,NA,25-Sep-12,10:00:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,8.4,0.53,NA,NA,NA,392.4969482,0.21,NA,5.604899883,396.5673828,9.313720703,200.394455,1.412927747,29.83358383,6.311301231,167.680481,45.13643646,NA,11.62930012,0.354999989,NA,NA,7.371184826,NA,NA,NA,44.09999847,39.51160049,NA,1.639999986,NA,0.209000006,55299.68481,1.232234539,4.763171659,263401.8914,21930051.27,0.043878328,NA,NA,2
104650,USGS Watersheds Group,HON,104650-02,Water,58529,T8,NA,NA,30-Sep-12,8:40:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,10.4,1.21,NA,NA,NA,988.767334,1.421000004,NA,8.177100182,859.5595703,17.2938633,451.0105896,2.107126713,22.20048523,8.430593491,70.2221756,21.86425209,NA,22.33390045,3.224999905,NA,NA,7.407463074,NA,NA,NA,95.69999695,27.8817997,NA,5.747000217,NA,0.40200001,2147072.265,0.869539988,10.32417178,22166742.9,1845536514,0.038937749,NA,NA,2
104649,USGS Watersheds Group,HON,104649-02,Water,58517,T8,NA,NA,17-Oct-12,10:45:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,6.3,0.79,NA,NA,NA,127.1683731,0.074000001,NA,8.077300072,390.5726624,11.83736706,85.31692505,0.789292157,16.28864861,4.471644402,94.30402374,27.25601196,NA,12.87230015,1.177000046,NA,NA,6.528247356,NA,NA,NA,22.10000038,33.48469925,NA,1.817999959,NA,0.181999996,966460.8292,1.044275667,4.69116906,4533831.139,377473179.2,0.038796299,NA,NA,2
104679,USGS Watersheds Group,HON,104679-13,Water,58586,T8,NA,NA,19-Oct-12,8:33:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,9.6,1.26,NA,NA,NA,383.293335,0.68900001,NA,9.510000229,679.5514526,14.92141151,213.3862305,1.522222519,19.40150642,9.952858925,65.20571136,19.56635475,NA,15.11180019,1.523000002,NA,NA,7.285133362,NA,NA,NA,41,28.30489922,NA,2.082000017,NA,0.324999988,4430109.807,0.882735045,8.162093909,36158972.28,3010487555,0.039818212,NA,NA,2
104679,USGS Watersheds Group,HON,104679-02,Water,58575,T8,NA,NA,13-Nov-12,12:10:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,5.5,0.8,NA,NA,NA,86.15514374,0.964999974,NA,8.501700401,418.0151672,9.887518883,74.8312149,1.067366362,17.35872269,5.31570816,111.9825363,31.30169678,NA,19.67690086,1.129999995,NA,NA,6.757671833,NA,NA,NA,22,35.5666008,NA,1.848999977,NA,0.201000005,962426.9221,1.109203206,5.020781042,4832134.845,402309050.8,0.040033613,NA,NA,2
104723,USGS Watersheds Group,HON,104723-04,Water,58665,T8,NA,NA,28-Jan-13,12:05:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,0.2,0.68,NA,NA,NA,111.5800018,0.199000001,NA,8.161899567,148.6190948,4.476076603,85.54965973,0.6939466,23.20757866,5.970822334,134.884201,39.2623024,NA,46.88479996,0.244000003,NA,NA,6.730000019,NA,NA,NA,25.20000076,38.53820038,NA,0.953999996,NA,0.093999997,293588.5824,1.201877448,1.785064256,524074.4845,43632869.36,0.052659167,NA,NA,2
104767,USGS Watersheds Group,HON,104767-04,Water,58782,T8,NA,NA,27-Mar-13,9:00:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,1,0.7,NA,NA,NA,98.62999725,1.187999964,NA,5.389800072,209.3156433,4.999651909,87.85884094,0.435951978,23.90482712,6.392823696,130.5293884,36.91532898,NA,52.19589996,0.412999988,NA,NA,6.849999905,NA,NA,NA,27,35.06980133,NA,1.205000043,NA,0.096000001,420658.614,1.093709694,2.514090627,1057573.878,88050428.4,0.038184781,NA,NA,2
104791,USGS Watersheds Group,HON,104791-01,Water,58795,T8,NA,NA,16-Apr-13,10:20:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,2.8,1.01,NA,NA,NA,16.95999908,0.68599999,NA,5.820099831,278.513031,9.465839386,49.66060257,0.508420765,13.4219532,5.663430214,77.98447418,23.52511024,NA,54.61470032,1.988999963,NA,NA,5.980000019,NA,NA,NA,18.67000008,27.14830017,NA,3.358999968,NA,0.123999998,5462448,0.846664593,3.345220594,18273093.54,1521362949,0.037067809,NA,NA,2
104812,USGS Watersheds Group,HON,104812-11,Water,58894,T8,NA,NA,16-Apr-13,3:46:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,2.3,1.23,NA,NA,NA,276.8900146,0.714999974,NA,6.410600185,356.4110718,7.181741714,157.0816193,0.739704311,43.47756577,6.311467171,70.00062561,22.65505409,NA,46.6692009,0.186000004,NA,NA,7.25,NA,NA,NA,35.09999847,24.27190018,NA,1.129999995,NA,0.169,5462448,0.756959307,4.280854124,23383943.05,1946876946,0.039478103,NA,NA,2
