Source,Date_Time_Sampled,Source.1,Date_Sampled,Time_Sampled,Client_Sample_ID.x,MeHg,MeHg_.ng.mL.,THg,X,Lab_No,Client,Project,Sample_Number,Matrix,Client_Sample_ID.y,State,Date_Sampled.y,Watershed,Plot_Transect,Pit,Horizon,Depth,Collection_Method,Lat_Degree,Lat_Min,Lat_Sec,Long_Degree,Long_Min,Long_Sec,Sample_Type,Temp,Stage,Record_Number,Flow,Lysimeter_Vol,Acid.Neutralizing.Capacity,Ammonium,Calcium,Chloride,Dissolved.Organic.Carbon,Filtered.Aluminum,Filtered.Aluminum..0_1.um.,Filtered.Calcium,Filtered.Iron,Filtered.Magnesium,Filtered.Potassium,Filtered.Silicon,Filtered.Sodium,Iron,Magnesium,Nitrate,Organic.Monomeric.Aluminum,Organic.Monomeric.Iron,Oxygen.18,pH,Potassium,Silicon,Sodium,Specific.Conductance,Sulfate,Total.Aluminum,Total.Monomeric.Aluminum,Total.Monomeric.Iron,UV254,Sug,DOCmg,SUVA,NO3mg,spT16,spT6,spT8,TMTT16,TMTT6,TMTT8
MBBR1,6/1/2016 10:35,GM16001,6/1/2016,10:35:00 AM,61367,NA,NA,1.52,NA,105615,USGS Watersheds Group,HON,105615-10,Water,62371,NA,6/1/2016,10:35:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Triplicate,20.8,NA,NA,NA,NA,2.529999971,1.24000001,NA,5.949200153,562.4462891,8.290903091,NA,23.12542915,2.360616446,9.890806198,5.296936989,25.13337517,30.2882309,NA,NA,0.095700003,2.180000067,NA,NA,5.508203506,NA,NA,NA,11.90999985,26.27099991,NA,3.230000019,NA,0.305999994,0.819304535,6.755543547,0.045296132,0.005933869,NA,6,5,NA,34,15
MBBR1,6/1/2016 10:36,GM16002,6/1/2016,10:36:00 AM,Missing,NA,NA,1.3,NA,105615,USGS Watersheds Group,HON,105615-11,Water,62392,NA,6/1/2016,10:36:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Triplicate,20.8,NA,NA,NA,NA,32.72999954,0.792999983,NA,5.651199818,559.598786,7.986706734,NA,23.6947422,2.316860199,10.04928875,5.523171425,25.38176346,30.05447578,NA,NA,0,2.329999924,NA,NA,5.491442204,NA,NA,NA,12.22000027,25.60320091,NA,3.579999924,NA,0.303000003,0.79847812,6.721342181,0.045080282,0,NA,6,5,NA,34,15
MBBR1,6/1/2016 10:37,GM16003,6/1/2016,10:37:00 AM,Missing,0.151483184,NA,0.83,NA,105615,USGS Watersheds Group,HON,105615-12,Water,62413,NA,6/1/2016,10:37:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Triplicate,20.8,NA,NA,NA,NA,28.60000038,1.549999952,NA,6.345099926,553.495828,7.935240746,NA,22.11362839,2.233005285,10.40508366,5.085842609,25.16112518,29.47018623,NA,NA,0.200100005,2.390000105,NA,NA,5.412806988,NA,NA,NA,12.43000031,25.63899994,NA,3.5,NA,0.301999986,0.799594572,6.64803954,0.045426924,0.012407181,NA,6,5,NA,34,15
MBBR1,6/20/2016 11:25,GM16011,6/20/2016,11:25:00 AM,61639,0.433976905,NA,0.87,NA,105631,USGS Watersheds Group,HON,105631-01,Water,62423,NA,6/20/2016,11:25:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,22.8,NA,NA,NA,NA,-5.980000019,0.837000012,NA,4.300700188,533.8881226,10.00100708,NA,27.07997704,2.469458342,10.53499603,2.307463646,29.25896263,27.38664436,NA,NA,0.173199996,2.480000019,NA,NA,5.279531479,NA,NA,NA,11.39000034,23.84720039,NA,4.28000021,NA,NA,0.743714342,6.41253135,NA,0.010739248,NA,6,5,NA,34,15
MBBR1,6/23/2016 8:55,GM16033,6/23/2016,8:55:00 AM,62419,0.946926874,NA,2.03,NA,105634,USGS Watersheds Group,HON,105634-05,Water,62442,NA,6/23/2016,8:55:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,17.5,NA,NA,NA,NA,16.27000046,0.331,NA,4.01240015,546.0856934,8.393768311,NA,23.48817444,4.358366489,11.1033659,2.52300024,40.04734421,29.02965546,NA,NA,0.139699996,2.319999933,NA,NA,5.442899704,NA,NA,NA,12.22000027,25.27739906,NA,3.619999886,NA,0.289999992,0.788317451,6.559036398,0.04421381,0.008662084,NA,7,5,NA,35,15
MBBR1,7/27/2016 14:45,gdm16048,7/27/2016,14:45,62445,0.326087446,NA,2.39,NA,105665,USGS Watersheds Group,HON,105665-11,Water,62601,NA,7/27/2016,2:45:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,23.7,NA,NA,NA,NA,21.29125023,0.888999999,NA,4.210199833,612.8435669,9.545928955,NA,21.18218613,3.427304268,8.456579208,2.509680033,70.18154144,23.80588913,NA,NA,0.249799997,2.890000105,NA,NA,5.393493176,NA,NA,NA,11.32999992,22.54210091,NA,4.409999847,NA,0.344000012,0.703012659,7.360865355,0.046733637,0.015488824,NA,7,5,NA,35,15
MBBR1,9/20/2016 8:45,gdm16071,9/20/2016,8:45,62684,0.514364377,NA,2.96,NA,105732,USGS Watersheds Group,HON,105732-15,Water,62783,NA,9/20/2016,8:45:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,15.6,NA,NA,NA,NA,19.78190041,0.712000012,NA,8.582300186,613.2265625,11.3323555,NA,24.97240829,3.1677742,9.241858482,5.46169281,90.54738617,25.0791626,NA,NA,1.891899943,NA,NA,NA,5.185043812,NA,NA,NA,13.11999989,24.69099998,NA,NA,NA,0.305999994,0.770029627,7.365465516,0.041545235,0.117307067,NA,7,5,NA,35,15
T9,5/14/2012 11:45,GM12019,5/14/2012,11:45:36 AM,,0.08,NA,2.18,NA,104554,USGS Watersheds Group,HON,104554-01,Water,57956,NA,5/14/2012,10:45:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,9.5,0.88,NA,NA,NA,16.86147881,1.675999999,NA,5.49090004,337.0364685,11.50927162,NA,37.10122299,0.594331145,16.408741,6.275755882,104.9208527,34.63895798,NA,NA,41.20119858,1.914000034,NA,NA,5.743282318,NA,NA,NA,18.60000038,35.66389847,NA,3.325000048,NA,NA,1.112237595,4.048145723,NA,2.554676198,NA,2,1,NA,37,16
T9,7/9/2012 11:40,GM12020,7/9/2012,11:40:36 AM,,0.23,NA,3.06,NA,104592,USGS Watersheds Group,HON,104592-03,Water,58144,NA,7/9/2012,11:40:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,15.7,NA,NA,NA,NA,151.2669067,1.180999994,NA,9.547599792,271.9604492,5.659581184,NA,68.66062927,1.850880623,36.21606064,11.85881805,240.4363251,73.38793945,NA,NA,26.84970093,0.77700001,NA,NA,6.445022583,NA,NA,NA,25.79999924,38.64730072,NA,1.235999942,NA,0.149000004,1.205279923,3.26651752,0.045614329,1.664813021,NA,2,1,NA,37,16
T9,9/25/2012 9:15,GM12021,9/25/2012,9:15:36 AM,,0.34,NA,2.56,NA,104645,USGS Watersheds Group,HON,104645-06,Water,58419,NA,9/25/2012,9:30:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,7.8,0.83,NA,NA,NA,123.7340393,0.648,NA,6.249700069,571.3717651,9.104420662,NA,72.34137726,2.009277344,34.82516861,8.05603981,205.7205353,57.81932068,NA,NA,10.96170044,1.343999982,NA,NA,6.668366432,NA,NA,NA,25.10000038,41.23160172,NA,2.012000084,NA,0.312999994,1.285875619,6.862747458,0.045608555,0.67967914,NA,3,2,NA,38,17
T9,2/28/2014 13:10,GM14013,2/28/2014,1:10:00 PM,59695,NA,NA,0.31,NA,104993,USGS Watersheds Group,HON,104993-11,Water,59699,NA,2/28/2014,1:10:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,0,0.95,NA,NA,NA,53.50442505,2.420000076,NA,10.34930038,255.283493,5.908809185,NA,52.03509903,1.512791276,26.23137283,7.039158344,139.767334,47.78174591,NA,NA,47.35589981,0.981999993,NA,NA,6.410301685,NA,NA,NA,22.79999924,41.31809998,NA,1.820000052,NA,0.140000001,1.28857321,3.066210565,0.045658965,2.936297832,NA,4,4,NA,39,19
